section,scenario,candidate_name,candidate_value,elapsed_time_s,task_index,busy,temperature_c,depth_of_discharge,thermal_risk,energy_pressure,combined_risk,failure_intensity_per_s,step_failure_probability,run,fault_count,warned_fault_count,unannounced_fault_count,risk_only_episode_count,mean_fault_temperature_c,mean_warning_lead_time_s
cooling_tau_search,cool_from_critical,cooling_tau_s,20,116,,false,17.039358211689891,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,20,117,,false,17.037438689055151,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,20,118,,false,17.035612782643991,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,20,119,,false,17.033875926739313,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,20,120,,false,17.032223778296665,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,1,,false,29.573809306266078,0.25,0.87369044140358776,0,0.87369044140358776,0.0043684522070179385,0.0043589243986497635,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,2,,false,29.161590805411031,0.25,0.76596378299964241,0,0.76596378299964241,0.0038298189149982122,0.0038224945118999747,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,3,,false,28.762886434467475,0.25,0.67370622323173657,0,0.67370622323173657,0.0033685311161586831,0.00336286398031208,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,4,,false,28.377253147558317,0.25,0.59438055117821331,0,0.59438055117821331,0.0029719027558910665,0.0029674910243903205,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,5,,false,28.004262423577984,0.25,0.52591033048678748,0,0.52591033048678748,0.0026295516524339375,0.0026260974098539654,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,6,,false,27.643499790013763,0.25,0.4665890003773992,0,0.46658900037739914,0.0023329450018869957,0.0023302258006893985,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,7,,false,27.294564362378161,0.25,0.41500820469479638,0,0.41500820469479638,0.002075041023473982,0.0020728896141942212,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,8,,false,26.957068398740432,0.25,0.37000102871967538,0,0.37000102871967533,0.0018500051435983767,0.0018482949388744542,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,9,,false,26.630636868862332,0.25,0.33059684710863485,0,0.33059684710863491,0.0016529842355431745,0.0016516188095478685,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,10,,false,26.31490703745926,0.25,0.29598525567205708,0,0.29598525567205702,0.0014799262783602852,0.0014788317274837138,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,11,,false,26.009528061123738,0.25,0.26548714066079648,0,0.26548714066079648,0.0013274357033039824,0.0013265550502439853,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,12,,false,25.714160598463309,0.25,0.23853137998452426,0,0.23853137998452423,0.0011926568999226211,0.0011919459673431247,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,13,,false,25.428476433019625,0.25,0.21463600668272576,0,0.21463600668272576,0.0010731800334136288,0.0010726043816659723,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,14,,false,25.152158108549727,0.25,0.19339292209120504,0,0.19339292209120507,0.00096696461045602531,0.00096649725082929914,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,15,,false,24.884898576264234,0.25,0.17445544381717482,0,0.17445544381717482,0.00087227721908587409,0.00087189689590285986,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,16,,false,24.626400853630415,0.25,0.15752812624095991,0,0.15752812624095991,0.00078764063120479952,0.00078733052374592579,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,17,,false,24.37637769436105,0.25,0.14235840956020593,0,0.14235840956020596,0.00071179204780102978,0.00071153878393533944,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,18,,false,24.134551269222346,0.25,0.12872974546346552,0,0.12872974546346549,0.00064364872731732749,0.00064344162991028281,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,19,,false,23.900652857306184,0.25,0.11645591945911864,0,0.1164559194591186,0.00058227959729559298,0.00058211010542969432,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,20,,false,23.674422547423699,0.25,0.10537634630940454,0,0.10537634630940451,0.0005268817315470226,0.00052674295374173714,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,21,,false,23.455608949288326,0.25,0.095352159439113765,0,0.095352159439113793,0.00047676079719556895,0.00047664716482590148,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,22,,false,23.243968914167393,0.25,0.086262950285361711,0,0.086262950285361684,0.00043131475142680844,0.00043122174859105484,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,23,,false,23.039267264691851,0.25,0.078004041384122827,0,0.078004041384122869,0.00039002020692061436,0.00038994415892678393,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,24,,false,22.841276533523882,0.25,0.07048419913238331,0,0.070484199132383352,0.00035242099566191678,0.00035235890267732979,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,25,,false,22.649776710592018,0.25,0.063623709843409218,0,0.06362370984340926,0.00031811854921704629,0.00031806795487650995,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,26,,false,22.464554998612865,0.25,0.057352756873629576,0,0.057352756873629618,0.00028676378436814812,0.00028672267156411719,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,27,,false,22.285405576627788,0.25,0.051610047979654433,0,0.051610047979654405,0.00025805023989827205,0.00025801694779885591,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,28,,false,22.112129371291779,0.25,0.046341651238044887,0,0.046341651238044901,0.00023170825619022451,0.00023168141390546418,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,29,,false,21.944533835660362,0.25,0.04150000527910154,0,0.041500005279101582,0.00020750002639550791,0.00020747849975398281,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,30,,false,21.782432735228753,0.25,0.037043075603165214,0,0.037043075603165221,0.0001852153780158261,0.00018519822670661108,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,31,,false,21.625645940985446,0.25,0.032933633642883361,0,0.032933633642883375,0.00016466816821441687,0.0001646546111557542,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,32,,false,21.473999229250364,0.25,0.029138639228414243,0,0.029138639228414198,0.000145693196142071,0.00014568258340377747,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,33,,false,21.327324088075038,0.25,0.025628710379812774,0,0.025628710379812736,0.00012814355189906369,0.00012813534186480844,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,34,,false,21.18545752998979,0.25,0.022377667031342759,0,0.022377667031342807,0.00011188833515671404,0.00011188207589039045,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,35,,false,21.048241910889772,0.25,0.019362137497496882,0,0.019362137497496934,9.6810687487484668e-05,9.6806001484098388e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,36,,false,20.91552475485863,0.25,0.016561218309221668,0,0.016561218309221637,8.2806091546108184e-05,8.2802663216339131e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,37,,false,20.787158584735128,0.25,0.013956179552797184,0,0.013956179552797154,6.9780897763985778e-05,6.9778463133769963e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,38,,false,20.663000758234464,0.25,0.011530209090639384,0,0.011530209090639398,5.7651045453196993e-05,5.764938366361086e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,39,,false,20.54291330944217,0.25,0.0092681900794948872,0,0.0092681900794948646,4.6340950397474323e-05,4.6339876672218331e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,40,,false,20.426762795504455,0.25,0.0071565070647559171,0,0.0071565070647559015,3.578253532377951e-05,3.5781895136498279e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,41,,false,20.314420148344638,0.25,0.0051828766505044839,0,0.005182876650504431,2.5914383252522155e-05,2.5914047477792947e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,42,,false,20.205760531240891,0.25,0.0033361993482837154,0,0.0033361993482836638,1.6680996741418321e-05,1.668085761436577e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,43,,false,20.100663200105938,0.25,0.0016064297137883912,0,0.0016064297137884376,8.0321485689421883e-06,8.0321163113232372e-06,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,44,,false,19.999011369314523,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,45,,false,19.900692081929595,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,46,,false,19.805596084182973,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,47,,false,19.713617704071041,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,48,,false,19.624654733930527,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,49,,false,19.538608316863922,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,50,,false,19.455382836888312,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,51,,false,19.374885812685559,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,52,,false,19.297027794835767,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,53,,false,19.221722266419832,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,54,,false,19.148885546880635,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,55,,false,19.078436699036029,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,56,,false,19.01029743914032,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,57,,false,18.944392049894262,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,58,,false,18.880647296306943,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,59,,false,18.81899234431603,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,60,,false,18.759358682075973,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,61,,false,18.701680043826684,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,62,,false,18.645892336258093,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,63,,false,18.59193356728877,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,64,,false,18.539743777179453,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,65,,false,18.489264971904944,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,66,,false,18.440441058710345,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,67,,false,18.393217783779992,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,68,,false,18.347542671949867,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,69,,false,18.303364968396455,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,70,,false,18.260635582237271,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,71,,false,18.219307031980396,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,72,,false,18.179333392762366,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,73,,false,18.140670245315832,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,74,,false,18.103274626610233,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,75,,false,18.067104982110692,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,76,,false,18.032121119602024,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,77,,false,17.998284164526591,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,78,,false,17.965556516786346,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,79,,false,17.933901808961078,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,80,,false,17.903284865896424,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,81,,false,17.873671665616751,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,82,,false,17.845029301519453,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,83,,false,17.81732594580868,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,84,,false,17.790530814127838,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,85,,false,17.764614131351593,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,86,,false,17.739547098499322,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,87,,false,17.715301860733298,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,88,,false,17.691851476405983,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,89,,false,17.669169887122113,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,90,,false,17.647231888782233,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,91,,false,17.626013103575556,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,92,,false,17.605489952890988,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,93,,false,17.585639631116255,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,94,,false,17.566440080295983,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,95,,false,17.547869965620595,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,96,,false,17.529908651718763,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,97,,false,17.5125361797271,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,98,,false,17.495733245111591,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,99,,false,17.479481176216122,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,100,,false,17.463761913514283,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,101,,false,17.448557989541357,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,102,,false,17.43385250948424,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,103,,false,17.419629132407678,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,104,,false,17.405872053096001,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,105,,false,17.39256598449014,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,106,,false,17.379696140700432,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,107,,false,17.367248220576339,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,108,,false,17.355208391814802,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,109,,false,17.343563275589599,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,110,,false,17.332299931684595,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,111,,false,17.321405844114413,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,112,,false,17.31086890721647,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,113,,false,17.300677412199018,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,114,,false,17.290820034130157,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,115,,false,17.281285819353414,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,116,,false,17.272064173315893,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,117,,false,17.263144848795459,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,118,,false,17.254517934513871,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,119,,false,17.246173844123241,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,30,120,,false,17.238103305553548,0.25,0,0,0,0,0,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,1,,false,29.679028856368326,0.25,0.90338942247931187,0,0.90338942247931187,0.0045169471123965594,0.004506761049195878,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,2,,false,29.365982518509284,0.25,0.81771393374673873,0,0.81771393374673873,0.0040885696687336937,0.0040802228471608975,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,3,,false,29.060665322271191,0.25,0.7415571376247877,0,0.7415571376247877,0.0037077856881239384,0.003700920338472228,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,4,,false,28.762886434467475,0.25,0.67370622323173657,0,0.67370622323173657,0.0033685311161586831,0.00336286398031208,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,5,,false,28.472459733599742,0.25,0.61312010411017914,0,0.61312010411017914,0.0030656005205508957,0.003060906365301859,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,6,,false,28.189203693525752,0.25,0.55890291643875956,0,0.55890291643875956,0.0027945145821937976,0.0027906135609850409,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,7,,false,27.912941269999695,0.25,0.51028191664508238,0,0.51028191664508238,0.0025514095832254121,0.002548157504177897,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,8,,false,27.643499790013763,0.25,0.4665890003773992,0,0.46658900037739914,0.0023329450018869957,0.0023302258006893985,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,9,,false,27.380710843871899,0.25,0.42724521030507873,0,0.42724521030507878,0.0021362260515253939,0.0021339459445507509,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,10,,false,27.124410179928262,0.25,0.39174771711848083,0,0.39174771711848089,0.0019587385855924047,0.0019568215090572708,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,11,,false,26.874437601924591,0.25,0.35965885227445926,0,0.35965885227445926,0.0017982942613722964,0.0017966782990507875,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,12,,false,26.630636868862332,0.25,0.33059684710863485,0,0.33059684710863491,0.0016529842355431745,0.0016516188095478685,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,13,,false,26.392855597346937,0.25,0.30422799455305422,0,0.30422799455305416,0.0015211399727652708,0.0015199836257531018,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,14,,false,26.160945166343275,0.25,0.28025999973633486,0,0.28025999973633486,0.0014012999986816744,0.0014003186362864203,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,15,,false,25.934760624282639,0.25,0.25843632648333437,0,0.25843632648333437,0.0012921816324166719,0.0012913471252147561,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,16,,false,25.714160598463309,0.25,0.23853137998452426,0,0.23853137998452423,0.0011926568999226211,0.0011919459673431247,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,17,,false,25.499007206688013,0.25,0.22034639311468288,0,0.22034639311468285,0.0011017319655734143,0.0011011252817328787,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,18,,false,25.289165971083051,0.25,0.20370590619889753,0,0.2037059061988975,0.0010185295309944875,0.0010180110058510652,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,19,,false,25.084505734045258,0.25,0.18845474837408244,0,0.18845474837408238,0.00094227374187041198,0.00094182994137289948,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,20,,false,24.884898576264231,0.25,0.17445544381717451,0,0.17445544381717448,0.00087227721908587246,0.00087189689590285824,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,21,,false,24.69021973676859,0.25,0.16158597860315604,0,0.16158597860315604,0.00080792989301578023,0.00080760360553815082,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,22,,false,24.500347534946322,0.25,0.14973787429808399,0,0.14973787429808394,0.00074868937149041967,0.00074840917353436809,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,23,,false,24.315163294490418,0.25,0.1388145229734164,0,0.13881452297341634,0.00069407261486708173,0.00069383180218677871,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,24,,false,24.134551269222335,0.25,0.12872974546346497,0,0.12872974546346494,0.00064364872731732467,0.00064344162991027999,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,25,,false,23.958398570746866,0.25,0.11940654063397357,0,0.1194065406339736,0.00059703270316986798,0.00059685451460877114,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,26,,false,23.786595097893201,0.25,0.11077599839530949,0,0.11077599839530949,0.00055387999197654752,0.00055372662877003565,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,27,,false,23.619033467898131,0.25,0.10277635334884441,0,0.10277635334884438,0.00051388176674422193,0.00051374975212339642,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,28,,false,23.455608949288315,0.25,0.095352159439113307,0,0.095352159439113349,0.00047676079719556673,0.00047664716482589926,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,29,,false,23.296219396419705,0.25,0.088453568911480401,0,0.088453568911480374,0.00044226784455740186,0.00044217005855063724,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,30,,false,23.140765185633185,0.25,0.082035701339132183,0,0.082035701339132183,0.00041017850669566094,0.00041009439499264738,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,31,,false,22.989149152986549,0.25,0.07605809056149701,0,0.076058090561497038,0.00038029045280748523,0.00038021815155868562,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,32,,false,22.841276533523875,0.25,0.070484199132383046,0,0.070484199132383019,0.0003524209956619151,0.00035235890267732811,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,33,,false,22.697054902044336,0.25,0.06528099136290226,0,0.065280991362902219,0.00032640495681451111,0.00032635169251199632,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,34,,false,22.556394115333443,0.25,0.060418557305238603,0,0.060418557305238596,0.00030209278652619298,0.00030204716109484428,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,35,,false,22.419206255820605,0.25,0.055869781094727823,0,0.055869781094727844,0.00027934890547363922,0.00027930989120109393,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,36,,false,22.285405576627785,0.25,0.051610047979654315,0,0.051610047979654294,0.00025805023989827145,0.00025801694779885531,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,37,,false,22.154908447974904,0.25,0.047616985145717515,0,0.04761698514571755,0.00023808492572858776,0.00023805658576180909,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,38,,false,22.027633304908512,0.25,0.043870232106215004,0,0.04387023210621499,0.00021935116053107496,0.00021932710482417637,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,39,,false,21.903500596321038,0.25,0.040351236997129759,0,0.040351236997129725,0.00020175618498564864,0.00020173583357525597,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,40,,false,21.782432735228749,0.25,0.037043075603165117,0,0.03704307560316511,0.00018521537801582556,0.00018519822670661054,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,41,,false,21.664354050277367,0.25,0.033930290358649022,0,0.033930290358649029,0.00016965145179324514,0.00016963706179946999,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,42,,false,21.549190738445017,0.25,0.030998746926467612,0,0.030998746926467646,0.00015499373463233822,0.0001549817237239971,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,43,,false,21.436870818912915,0.25,0.028235506267505459,0,0.028235506267505484,0.00014117753133752742,0.00014116756625880407,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,44,,false,21.327324088075031,0.25,0.025628710379812614,0,0.025628710379812625,0.00012814355189906312,0.00012813534186480787,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,45,,false,21.220482075658545,0.25,0.023167480117091754,0,0.023167480117091799,0.00011583740058545899,0.00011583069169282119,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,46,,false,21.116278001927689,0.25,0.020841823695362891,0,0.020841823695362915,0.00010420911847681459,0.00010420368889523333,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,47,,false,21.014646735944254,0.25,0.01864255466926976,0,0.018642554669269784,9.3212773346348929e-05,9.3208429170770068e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,48,,false,20.915524754858623,0.25,0.016561218309221522,0,0.016561218309221526,8.2806091546107629e-05,8.2802663216338576e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,49,,false,20.818850104205922,0.25,0.01459002544063609,0,0.014590025440636145,7.2950127203180726e-05,7.2947466407353431e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,50,,false,20.724562359182467,0.25,0.012721792919703351,0,0.012721792919703323,6.3608964598516613e-05,6.3606941591221999e-05,,,,,,,
cooling_tau_search,cool_from_critical,cooling_tau_s,40,51,,false,20.632602586878292,0.25,0.010949890018653119,0,0.010949890018653097,5.4749450093265488e-05,5.4747951369474292e-05,,,,,,,
